year,temperature,population,co2,co2_per_capita,coal_co2,coal_co2_per_capita,cumulative_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,share_global_co2,share_global_coal_co2,share_global_cumulative_co2,share_global_cumulative_coal_co2,co2_growth_abs,co2_growth_prct,gdp,co2_per_gdp,co2_including_luc,co2_including_luc_per_capita,co2_including_luc_per_gdp,cumulative_co2_including_luc,cumulative_luc_co2,land_use_change_co2,land_use_change_co2_per_capita,share_global_co2_including_luc,share_global_cumulative_co2_including_luc,share_global_cumulative_luc_co2,share_global_luc_co2,co2_including_luc_growth_abs,co2_including_luc_growth_prct,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,share_global_cumulative_oil_co2,share_global_oil_co2,cement_co2,cement_co2_per_capita,cumulative_cement_co2,share_global_cement_co2,share_global_cumulative_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,cumulative_other_co2,other_co2_per_capita,other_industry_co2,share_global_cumulative_other_co2,share_global_other_co2,share_global_cumulative_flaring_co2,share_global_flaring_co2,co2_including_luc_per_unit_energy,co2_per_unit_energy,energy_per_capita,energy_per_gdp,primary_energy_consumption,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,ghg_excluding_lucf_per_capita,ghg_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
1909,-0.48,94167861,1165.7061767578125,12.379024505615234,1066.6087646484375,11.326675415039062,19371.2734375,18201.345703125,0.0,303.83685302734375,853.8682861328125,0.0,0.0,23.508224487304688,0.24964168667793274,73.23603057861328,0.7777178883552551,40.329322814941406,39.06800842285156,28.931055068969727,28.04537010192871,112.89337921142578,10.723018646240234,890110017536.0,1.3096203804016113,2604.44921875,27.65751838684082,2.9259860515594482,94175.9140625,74974.8203125,1438.742919921875,15.278491973876953,36.02470016479492,37.1834831237793,39.27864074707031,33.157230377197266,120.66124725341797,4.857957363128662,29.547786712646484,0.007183323614299297,0.038607317954301834,0.0471324697136879,0.0013418281450867653,49.053184509277344,54.51189041137695,0.005950999911874533,6.319565727608278e-05,0.04571299999952316,5.146098613739014,17.179203033447266,99.97950744628906,99.93770599365234,12.17609977722168,0.024925701320171356,2.3471999168395996,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1910,-0.3,95863718,1271.58203125,13.264476776123047,1160.3961181640625,12.104643821716309,20642.85546875,19361.7421875,0.0,328.7373962402344,937.799560546875,0.0,0.0,24.900543212890625,0.2597494125366211,83.9312515258789,0.8755267262458801,41.9135627746582,40.53668975830078,29.49379539489746,28.573060989379883,105.87583923339844,9.082544326782227,893975396352.0,1.4223904609680176,2637.08154296875,27.508651733398438,2.9498369693756104,96812.9921875,76340.3203125,1365.49951171875,14.244174003601074,35.863704681396484,37.146244049072266,39.10905075073242,31.614307403564453,32.632320404052734,1.2529492378234863,29.552719116210938,0.007441993802785873,0.03968784213066101,0.04850545898079872,0.0013756208354607224,49.76282501220703,58.35066223144531,0.006953999865800142,7.254047523019835e-05,0.05266699939966202,5.135818004608154,13.117656707763672,99.97660064697266,99.94117736816406,14.523300170898438,0.02448475919663906,2.3471999168395996,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1911,-0.46,97487822,1258.6666259765625,12.91101360321045,1143.127685546875,11.725851058959961,21901.5234375,20504.87109375,0.0,353.8247985839844,1025.9700927734375,0.0,0.0,25.0874080657959,0.25733888149261475,88.17049407958984,0.9044257402420044,40.876220703125,39.438194274902344,29.973461151123047,29.018753051757812,-12.91545581817627,-1.0156989097595215,917451767808.0,1.3719158172607422,2595.660400390625,26.6254825592041,2.8292062282562256,99408.6484375,77677.3125,1336.9935302734375,13.71446704864502,35.12263488769531,37.09044647216797,38.93410873413086,31.013086318969727,-41.42131042480469,-1.570725440979004,29.53761100769043,0.0076938048005104065,0.04074984788894653,0.04985343664884567,0.001409785239957273,50.364627838134766,57.79925537109375,0.007116999942809343,7.300399011000991e-05,0.059783998876810074,4.8063483238220215,10.878283500671387,99.80052947998047,97.54936981201172,16.797149658203125,0.023324452340602875,2.2738499641418457,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1912,-0.18,99037086,1343.5655517578125,13.56628704071045,1224.395263671875,12.362998008728027,23245.087890625,21729.265625,0.0,381.3194580078125,1115.291015625,0.0,0.0,27.49465560913086,0.2776198089122772,89.32099151611328,0.9018943905830383,41.52525329589844,40.17124557495117,30.463289260864258,29.47991943359375,84.89894104003906,6.745147705078125,954787430400.0,1.4071881771087646,2614.020751953125,26.394363403320312,2.7378039360046387,102022.6796875,78947.7734375,1270.455322265625,12.828076362609863,34.93122482299805,37.03179931640625,38.74595260620117,29.908565521240234,18.360576629638672,0.7073521614074707,29.52107810974121,0.007960811257362366,0.04181334376335144,0.05121854320168495,0.0014443862019106746,50.837303161621094,56.97972106933594,0.007459999993443489,7.53253189031966e-05,0.06724400073289871,4.2218451499938965,9.258790016174316,99.60089874267578,97.10144805908203,19.144350051879883,0.023700213059782982,2.3471999168395996,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1913,-0.4,100508338,1442.5421142578125,14.352461814880371,1304.5782470703125,12.979802131652832,24687.630859375,23033.84375,0.0,409.77777099609375,1222.3677978515625,0.0,0.0,28.458288192749023,0.283143550157547,107.07673645019531,1.0653517246246338,41.14653396606445,39.627906799316406,30.932571411132812,29.91378402709961,98.97650909423828,7.366704940795898,986598473728.0,1.46213698387146,2710.762451171875,26.970523834228516,2.747584342956543,104733.4296875,80215.9921875,1268.2203369140625,12.618060111999512,35.02450180053711,36.97694778442383,38.5670051574707,29.95499610900879,96.74163055419922,3.700876235961914,29.50615119934082,0.008249678649008274,0.042912229895591736,0.0526413731276989,0.0014794667949900031,51.459049224853516,58.971214294433594,0.008321999572217464,8.279910252895206e-05,0.07556600123643875,4.105068206787109,8.134148597717285,99.35326385498047,96.15003967285156,21.564899444580078,0.024083076044917107,2.4205501079559326,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1914,-0.19,102001413,1317.980224609375,12.921195983886719,1172.1356201171875,11.49136734008789,26005.611328125,24205.98046875,0.0,438.7233581542969,1336.9849853515625,0.0,0.0,28.945600509643555,0.2837764620780945,114.61724853515625,1.123682975769043,41.44706344604492,39.575477600097656,31.335447311401367,30.271644592285156,-124.5617904663086,-8.634882926940918,905134473216.0,1.456115484237671,2588.2890625,25.375030517578125,2.859562873840332,107321.7265625,81486.296875,1270.308837890625,12.453835487365723,34.941768646240234,36.92508316040039,38.39731216430664,30.04853630065918,-122.47347259521484,-4.5180439949035645,29.482311248779297,0.008518273010849953,0.04394384101033211,0.05397716537117958,0.0015150492545217276,52.205562591552734,61.760772705078125,0.007972000166773796,7.815578283043578e-05,0.0835380032658577,5.436702728271484,7.766425132751465,99.12824249267578,96.04843139648438,23.8387508392334,0.02229233831167221,2.2738499641418457,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1915,0.0,103516631,1367.697021484375,13.21234130859375,1213.597412109375,11.723695755004883,27373.30859375,25419.578125,0.0,469.4643249511719,1457.9154052734375,0.0,0.0,30.74095916748047,0.2969663739204407,120.9303207397461,1.168221116065979,43.635353088378906,41.80742645263672,31.783079147338867,30.675752639770508,49.71673583984375,3.7721872329711914,925041164288.0,1.4785255193710327,2609.39013671875,25.207447052001953,2.8208365440368652,109931.1171875,82727.9921875,1241.6929931640625,11.99510669708252,35.658660888671875,36.893978118896484,38.22883605957031,29.682065963745117,21.101055145263672,0.8152484893798828,29.468433380126953,0.008787505328655243,0.04497319459915161,0.05531183257699013,0.0015511339297518134,52.85931396484375,61.35358810424805,0.00776199996471405,7.498312334064394e-05,0.09130000323057175,4.842110633850098,7.3871378898620605,98.94970703125,96.47023010253906,26.259300231933594,0.02338319830596447,2.4205501079559326,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1916,-0.25,105054323,1518.980712890625,14.459002494812012,1345.442626953125,12.807113647460938,28892.2890625,26765.01953125,0.0,506.2984924316406,1591.8968505859375,0.0,0.0,36.834190368652344,0.35062041878700256,133.9814910888672,1.2753543853759766,44.870201110839844,42.99399948120117,32.27803421020508,31.12401580810547,151.28370666503906,11.061203002929688,1046397583360.0,1.4516286849975586,2738.21337890625,26.06473731994629,2.61680006980896,112669.328125,83947.2265625,1219.232666015625,11.605734825134277,36.43737030029297,36.88274383544922,38.06584167480469,29.524431228637695,128.82330322265625,4.9369096755981445,29.475542068481445,0.009091347455978394,0.04605022445321083,0.0567292720079422,0.0015877000987529755,53.549869537353516,62.423797607421875,0.00826799962669611,7.870214176364243e-05,0.09956800192594528,4.559994697570801,7.02544641494751,98.72750091552734,95.98033905029297,28.973249435424805,0.025833778083324432,2.7139499187469482,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1917,-0.52,106614820,1670.9705810546875,15.672967910766602,1481.6446533203125,13.897173881530762,30563.2578125,28246.666015625,0.0,545.1808471679688,1739.8382568359375,0.0,0.0,38.88236618041992,0.36469945311546326,147.9413299560547,1.3876243829727173,47.204524993896484,45.478614807128906,32.84586715698242,31.64798927307129,151.98988342285156,10.006046295166016,1014196338688.0,1.6475809812545776,2884.52392578125,27.05556297302246,2.8441476821899414,115553.8515625,85160.78125,1213.5533447265625,11.382596015930176,37.60890197753906,36.90053176879883,37.906253814697266,29.384296417236328,146.31065368652344,5.343294143676758,29.513765335083008,0.009426133707165718,0.04718684032559395,0.05823767930269241,0.0016247056191787124,54.17449188232422,61.94989013671875,0.00836899969726801,7.849752728361636e-05,0.10793700069189072,5.645041465759277,6.894721508026123,98.52666473388672,95.98422241210938,31.46714973449707,0.023391682654619217,2.4939000606536865,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1918,-0.39,108135496,1747.7181396484375,16.16229820251465,1551.1361083984375,14.344375610351562,32310.9765625,29797.80078125,0.0,580.4395751953125,1899.0279541015625,0.0,0.0,35.258670806884766,0.32606011629104614,159.18980407714844,1.4721328020095825,50.037166595458984,48.32999038696289,33.467830657958984,32.2270393371582,76.74752044677734,4.592990875244141,1099047305216.0,1.5902118682861328,2969.84521484375,27.464111328125,2.702199697494507,118523.6953125,86382.90625,1222.1270751953125,11.301812171936035,38.8586540222168,36.94718551635742,37.75288009643555,29.44993782043457,85.32121276855469,2.957892417907715,29.58465576171875,0.009770133532583714,0.0483635812997818,0.0597958043217659,0.0016620869282633066,54.946346282958984,65.08043670654297,0.0064050001092255116,5.923124626860954e-05,0.11434199661016464,5.355978012084961,6.785521030426025,98.40420532226562,96.54861450195312,33.59429931640625,0.019671153277158737,2.127150058746338,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1919,-0.22,109687474,1479.1588134765625,13.485211372375488,1261.2513427734375,11.498590469360352,33790.13671875,31059.052734375,0.0,616.9219970703125,2078.2451171875,0.0,0.0,36.48244857788086,0.3326036036014557,179.21722412109375,1.6338896751403809,48.840335845947266,46.449440002441406,33.93539810180664,32.632789611816406,-268.5593566894531,-15.366286277770996,1102169636864.0,1.3420428037643433,2676.041259765625,24.396963119506836,2.42797589302063,121199.7421875,87579.7890625,1196.88232421875,10.911749839782715,37.42293930053711,36.95756149291992,37.598594665527344,29.034727096557617,-293.80401611328125,-9.892904281616211,29.602100372314453,0.010039100423455238,0.049410317093133926,0.061149176210165024,0.0016997592756524682,55.73024368286133,65.65556335449219,0.007282000035047531,6.63886166876182e-05,0.12162400037050247,5.837508678436279,6.720178127288818,98.2672119140625,96.13790893554688,35.7947998046875,0.020061543211340904,2.200500011444092,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1920,-0.25,111271341,1738.2457275390625,15.621684074401855,1465.5340576171875,13.17081356048584,35528.37890625,32524.587890625,0.0,656.6324462890625,2308.890380859375,0.0,0.0,39.71043014526367,0.35687923431396484,230.6451416015625,2.072817087173462,49.36708068847656,46.88318634033203,34.46245574951172,33.085933685302734,259.08697509765625,17.515838623046875,1085154983936.0,1.6018410921096802,2931.903564453125,26.34913444519043,2.701829195022583,124131.640625,88773.4453125,1193.6578369140625,10.72745132446289,37.69354248046875,36.974609375,37.427005767822266,28.038555145263672,255.86227416992188,9.56122875213623,29.645160675048828,0.010357343591749668,0.050572559237480164,0.06266751885414124,0.0017376161413267255,56.5894775390625,65.71942138671875,0.00892999954521656,8.025427086977288e-05,0.13055400550365448,5.997354030609131,6.6652302742004395,98.08011627197266,95.26222229003906,38.141998291015625,0.02109437994658947,2.3471999168395996,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1921,-0.21,112887696,1423.6685791015625,12.611371040344238,1142.6513671875,10.122018814086914,36952.05078125,33667.23828125,0.0,689.5938110351562,2555.25048828125,0.0,0.0,32.96134567260742,0.2919835150241852,246.3600311279297,2.1823461055755615,46.0814094543457,42.82164001464844,34.80052185058594,33.343223571777344,-314.5771484375,-18.097394943237305,1054213668864.0,1.350455403327942,2627.219482421875,23.272859573364258,2.492112874984741,126758.859375,89976.9921875,1203.5506591796875,10.661487579345703,35.2358512878418,36.936832427978516,37.248687744140625,27.562442779541016,-304.68402099609375,-10.392022132873535,29.627408981323242,0.010595466010272503,0.051607370376586914,0.06397838145494461,0.0017755469307303429,57.237064361572266,64.11312866210938,0.008818999864161015,7.812189141986892e-05,0.13937300443649292,6.80583381652832,6.673954963684082,97.8871841430664,94.19597625732422,39.82904815673828,0.014944498427212238,1.6870499849319458,100.0,99.99999237060547,,,,,,,,,,,,,,,,,,,,
1922,-0.27,114537147,1435.75830078125,12.535306930541992,1112.8916015625,9.716425895690918,38387.80859375,34780.12890625,0.0,727.5419311523438,2837.73828125,0.0,0.0,37.94814682006836,0.33131739497184753,282.48779296875,2.4663422107696533,44.317138671875,40.166873931884766,35.0822868347168,33.52545928955078,12.089728355407715,0.8491992950439453,1105913446400.0,1.2982556819915771,2613.294677734375,22.816131591796875,2.3630192279815674,129372.15625,91154.53125,1177.536376953125,10.2808256149292,34.106937408447266,36.875030517578125,37.05772399902344,26.62708282470703,-13.924863815307617,-0.530022382736206,29.586950302124023,0.010827481746673584,0.052645064890384674,0.06528601050376892,0.0018134638667106628,58.02347183227539,66.25800323486328,0.01026500016450882,8.962157880887389e-05,0.14963799715042114,5.325026512145996,6.559959888458252,97.71105194091797,94.61732482910156,42.24959945678711,0.021133318543434143,2.4205501079559326,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1923,-0.27,116220314,1896.73583984375,16.320175170898438,1509.468994140625,12.987997055053711,40284.546875,36289.59765625,0.0,777.6691284179688,3172.151611328125,0.0,0.0,50.12718200683594,0.4313117265701294,334.41326904296875,2.877408266067505,51.60627365112305,47.97412872314453,35.6192741394043,33.95077896118164,460.9775390625,32.10689926147461,1244263743488.0,1.5243840217590332,3044.59375,26.19674301147461,2.446903705596924,132416.75,92302.3828125,1147.85791015625,9.876568794250488,37.545475006103516,36.89017105102539,36.8599853515625,25.889482498168945,431.299072265625,16.504037857055664,29.630863189697266,0.011133642867207527,0.05388406664133072,0.06686901301145554,0.0018512994283810258,59.13559341430664,70.621826171875,0.012311000376939774,0.00010592812759568915,0.16194899380207062,5.920002460479736,6.5064921379089355,97.5609359741211,95.43291473388672,44.96355056762695,0.023351769894361496,2.7139499187469482,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1924,-0.1,117928215,1698.3203125,14.401305198669434,1313.2069091796875,11.13564682006836,41982.8671875,37602.8046875,0.0,834.4977416992188,3497.708740234375,0.0,0.0,56.82863998413086,0.48189181089401245,325.5574035644531,2.7606406211853027,46.07364273071289,41.654083251953125,35.949249267578125,34.17147445678711,-198.41561889648438,-10.460901260375977,1274653966336.0,1.3323774337768555,2820.493408203125,23.917036056518555,2.212752103805542,135237.25,93424.5546875,1122.1732177734375,9.515730857849121,34.60852813720703,36.83952331542969,36.65474319458008,25.1405029296875,-224.10035705566406,-7.360601425170898,29.608308792114258,0.011400848627090454,0.05502768233418465,0.06831753253936768,0.0018890065839514136,59.94347381591797,69.14808654785156,0.013380000367760658,0.0001134588528657332,0.17532899975776672,6.193498134613037,6.4814958572387695,97.39476013183594,95.17633056640625,47.6775016784668,0.023013576865196228,2.7139499187469482,99.99999237060547,100.0,,,,,,,,,,,,,,,,,,,,
1925,-0.24,119661215,-99.0,14.69302749633789,1340.4808349609375,11.202301025390625,43741.046875,38943.28515625,0.0,893.6715087890625,3838.952392578125,0.0,0.0,59.17372512817383,0.4945104718208313,341.2436828613281,2.851748466491699,47.19154357910156,42.535797119140625,36.296810150146484,34.40434265136719,59.86521530151367,3.5249710083007812,1296540106752.0,1.3560595512390137,2879.406005859375,24.062986373901367,2.2208383083343506,138116.640625,94545.78125,1121.220703125,9.369959831237793,34.921775817871094,36.797393798828125,36.44832229614258,24.807601928710938,58.91276931762695,2.0887374877929688,29.591655731201172,0.011657671071588993,0.056206487119197845,0.06979071348905563,0.0019265585578978062,60.668060302734375,69.24774932861328,14.206371307373047,0.118721604347229,14.381699562072754,98.45936584472656,83.93791961669922,97.05989837646484,92.57133483886719,50.758201599121094,0.02574518322944641,3.080699920654297,99.99999237060547,100.00000762939453,,,,,,,,,,,,,,,,,,,,
1926,-0.16,121419682,1906.0484619140625,15.698019027709961,1477.9329833984375,12.172103881835938,45647.09765625,40421.21875,0.0,959.0079345703125,4184.21875,0.0,0.0,65.3364486694336,0.538104236125946,345.26605224609375,2.8435757160186768,52.087833404541016,47.957481384277344,36.76218032836914,34.7635612487793,147.863037109375,8.409976959228516,1372770926592.0,1.3884680271148682,2989.346923828125,24.619953155517578,2.177600622177124,141106.0,95629.0859375,1083.29833984375,8.9219331741333,36.60551452636719,36.79330825805664,36.236328125,24.035446166992188,109.94073486328125,3.818178176879883,29.61795425415039,0.011936914175748825,0.05744153633713722,0.07134240120649338,0.0019639485981315374,61.36616134643555,70.369384765625,14.505545616149902,0.11946618556976318,28.887245178222656,98.40697479248047,90.62921142578125,96.88056945800781,94.49262237548828,53.76555252075195,0.024768225848674774,3.007349967956543,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1927,-0.2,123203991,1862.839111328125,15.11995792388916,1376.6929931640625,11.174094200134277,47509.9375,41797.91015625,0.0,1030.9468994140625,4580.42529296875,0.0,0.0,71.93897247314453,0.5839013457298279,396.2066345214844,3.2158586978912354,46.64381408691406,40.954246520996094,37.07011032104492,34.937503814697266,-43.20934295654297,-2.2669613361358643,1378144616448.0,1.351700782775879,2911.219482421875,23.629262924194336,2.112419366836548,144017.21875,96677.4609375,1048.38037109375,8.509305000305176,34.196144104003906,36.736907958984375,36.01677322387695,23.196598052978516,-78.12735748291016,-2.6135265827178955,29.586950302124023,0.012170214205980301,0.05864681303501129,0.07281821966171265,0.002001190558075905,62.265655517578125,73.66957092285156,15.06643295288086,0.12228851765394211,43.953678131103516,97.52989196777344,92.88190460205078,96.72045135498047,94.63541412353516,56.69955062866211,0.023814164102077484,2.934000015258789,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1928,-0.17,125014520,1830.9649658203125,14.646018981933594,1330.1575927734375,10.640024185180664,49340.90234375,43128.0703125,0.0,1109.0009765625,4984.8271484375,0.0,0.0,78.05403900146484,0.6243597865104675,404.40216064453125,3.2348415851593018,46.04960250854492,40.24245071411133,37.340301513671875,35.08013153076172,-31.874176025390625,-1.711052656173706,1385247277056.0,1.3217604160308838,2855.162841796875,22.83864974975586,2.0611214637756348,146872.390625,97701.65625,1024.1978759765625,8.192631721496582,33.538543701171875,36.66893005371094,35.793338775634766,22.574296951293945,-56.056575775146484,-1.9255340099334717,29.554885864257812,0.012427742592990398,0.05983269214630127,0.07429875433444977,0.002038318198174238,63.05278396606445,73.58941650390625,15.417118072509766,0.12332262098789215,59.37079620361328,43.286617279052734,71.58414459228516,96.55856323242188,94.47017669677734,59.63355255126953,0.02346927300095558,2.934000015258789,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1929,-0.31,126654267,1963.5062255859375,15.50288200378418,1404.5897216796875,11.089951515197754,51304.40625,44532.65625,0.0,1204.4630126953125,5430.42578125,0.0,0.0,95.4620361328125,0.7537214756011963,445.59820556640625,3.5182249546051025,46.008995056152344,39.87761306762695,37.611515045166016,35.213748931884766,132.5411834716797,7.238864898681641,1461345452032.0,1.343629002571106,2957.3662109375,23.34991455078125,2.023728370666504,149829.75,98695.5234375,993.8599853515625,7.847031116485596,33.565345764160156,36.60212707519531,35.56549835205078,21.876174926757812,102.2033920288086,3.5796046257019043,29.524127960205078,0.012689542025327682,0.06107300519943237,0.07583793252706528,0.0020753860007971525,63.82294464111328,73.92406463623047,14.995672225952148,0.11839847266674042,74.36647033691406,40.668724060058594,62.06970977783203,96.24763488769531,92.77696990966797,62.49420166015625,0.022586289793252945,2.860650062561035,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1930,-0.16,128119335,1744.916259765625,13.619460105895996,1238.16552734375,9.66415786743164,53049.32421875,45770.82421875,0.0,1301.247314453125,5823.83203125,0.0,0.0,96.78435516357422,0.7554234862327576,393.4065246582031,3.0706257820129395,44.346527099609375,38.523250579833984,37.80033874511719,35.295780181884766,-218.58995056152344,-11.132633209228516,1322627104768.0,1.3192805051803589,2636.697021484375,20.58000946044922,1.9935301542282104,152466.4375,99587.3046875,891.7809448242188,6.960549354553223,31.015684127807617,36.48847198486328,35.30588150024414,19.529006958007812,-320.669189453125,-10.84306812286377,29.450302124023438,0.012884282507002354,0.062209054827690125,0.07720580697059631,0.002112468471750617,64.08846282958984,67.99305725097656,14.285978317260742,0.11150524765253067,88.65245056152344,40.17308807373047,57.05808639526367,95.98734283447266,92.86199951171875,64.76805114746094,0.01774790696799755,2.2738499641418457,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1931,-0.13,129405760,1484.9591064453125,11.47521686553955,1021.4817504882812,7.89363431930542,54534.28125,46792.3046875,0.0,1385.4608154296875,6190.45263671875,0.0,0.0,84.21358489990234,0.6507714986801147,366.6207580566406,2.8331100940704346,42.22303771972656,36.08787536621094,37.90846633911133,35.31269836425781,-259.9571228027344,-14.897972106933594,1237725741056.0,1.199748158454895,2327.385986328125,17.98518180847168,1.8803730010986328,154793.84375,100429.7265625,842.4268798828125,6.509964466094971,28.575057983398438,36.33717346191406,35.02981185913086,18.20331382751465,-309.31097412109375,-11.730998992919922,29.342723846435547,0.013025788590312004,0.0632324069738388,0.07840783149003983,0.00214963941834867,64.16355895996094,65.38055419921875,10.809309005737305,0.08353035151958466,99.46176147460938,34.94640350341797,53.38698196411133,95.6458740234375,90.6623764038086,66.60179901123047,0.014170544221997261,1.8337500095367432,100.0,100.00000762939453,,,,,,,,,,,,,,,,,,,,
1932,-0.14,130509510,1257.8140869140625,9.637720108032227,834.2329711914062,6.392123699188232,55792.09765625,47626.5390625,0.0,1463.4156494140625,6528.103515625,0.0,0.0,77.9548110961914,0.5973113179206848,337.6502990722656,2.587170124053955,39.668663024902344,33.10515594482422,37.94642639160156,35.27149963378906,-227.14495849609375,-15.296375274658203,1051216969728.0,1.1965314149856567,2032.2005615234375,15.571283340454102,1.933188557624817,156826.03125,101204.1171875,774.3864135742188,5.933563232421875,25.88155174255371,36.1479377746582,34.732810974121094,16.542736053466797,-295.185546875,-12.683135032653809,29.194236755371094,0.013100961223244667,0.0641452744603157,0.07943319529294968,0.002186954952776432,64.09830474853516,62.924949645996094,6.655725002288818,0.050998006016016006,106.11747741699219,26.922992706298828,50.286746978759766,95.22796630859375,88.365966796875,67.9220962524414,0.01011650450527668,1.3202999830245972,100.0,100.0,,,,,,,,,,,,,,,,,,,,
1933,-0.24,131426486,1348.8768310546875,10.26335620880127,889.8609619140625,6.770788669586182,57140.97265625,48516.3984375,0.0,1541.517578125,6901.89013671875,0.0,0.0,78.10182189941406,0.594262421131134,373.78662109375,2.84407377243042,40.40550231933594,33.76264572143555,38.00102233886719,35.242610931396484,91.06265258789062,7.2397589683532715,1015524950016.0,1.3282556533813477,2075.7412109375,15.793933868408203,2.0440080165863037,158901.765625,101930.9765625,726.8643188476562,5.530577182769775,25.798492431640625,35.95949172973633,34.426063537597656,15.44013500213623,43.54060745239258,2.1425366401672363,29.05366325378418,0.013173880986869335,0.06509565562009811,0.0804940015077591,0.0022244660649448633,64.0790023803711,63.743778228759766,5.5870208740234375,0.04251061752438545,111.70450592041016,23.410249710083008,47.55600357055664,94.70722198486328,85.90492248535156,69.46244812011719,0.011720240116119385,1.5403499603271484,100.0,100.00000762939453,,,,,,,,,,,,,,,,,,,,
1934,-0.07,132349904,1436.2386474609375,10.851829528808594,963.9202270507812,7.283120155334473,58577.21484375,49480.3203125,0.0,1630.3294677734375,7276.8828125,0.0,0.0,88.81192016601562,0.671038806438446,374.9930419921875,2.833345890045166,39.557464599609375,33.489830017089844,38.0377197265625,35.20671463012695,87.3617935180664,6.47662878036499,1100529926144.0,1.3050427436828613,2139.68994140625,16.16691780090332,1.9442360401153564,161041.46875,102634.4296875,703.451416015625,5.315088272094727,25.555513381958008,35.76603317260742,34.117244720458984,14.834648132324219,63.94879913330078,3.08077335357666,28.914817810058594,0.013290044851601124,0.06608947366476059,0.08164173364639282,0.0022622179239988327,63.880943298339844,60.442481994628906,6.899746894836426,0.05213261768221855,118.604248046875,24.17408561706543,45.02265930175781,94.25962829589844,87.11376190185547,71.0761489868164,0.012192679569125175,1.613700032234192,100.00001525878906,100.0,,,,,,,,,,,,,,,,,,,,
1935,-0.23,133279810,1492.3209228515625,11.196901321411133,982.1559448242188,7.3691277503967285,60069.53515625,50462.4765625,0.0,1726.6231689453125,7682.08935546875,0.0,0.0,96.2938232421875,0.7224937081336975,405.2064208984375,3.040268659591675,39.157100677490234,32.77256393432617,38.064754486083984,35.1558952331543,56.08230209350586,3.9048075675964355,1237782364160.0,1.2056407928466797,2145.575439453125,16.098278045654297,1.7334027290344238,163187.03125,103287.6875,653.2545166015625,4.901376724243164,25.08547019958496,35.56692886352539,33.80158233642578,13.776078224182129,5.885439872741699,0.27506351470947266,28.770305633544922,0.013405808247625828,0.06710033863782883,0.08280639350414276,0.0023002505768090487,63.6983642578125,60.58848190307617,6.684340953826904,0.05015268921852112,125.28858947753906,20.829891204833984,42.3956184387207,93.78788757324219,86.46167755126953,73.05660247802734,0.014859340153634548,1.9804500341415405,100.00000762939453,99.99999237060547,,,,,,,,,,,,,,,,,,,,
1936,-0.07,134216250,1713.4117431640625,12.76605224609375,1143.7982177734375,8.522054672241211,61782.9453125,51606.2734375,0.0,1835.436767578125,8130.44580078125,0.0,0.0,108.81346893310547,0.8107324838638306,448.3563537597656,3.3405518531799316,40.98004150390625,34.816993713378906,38.13999938964844,35.148311614990234,221.0908203125,14.815235137939453,1359902408704.0,1.2599519491195679,2341.128173828125,17.442956924438477,1.7215412855148315,165528.15625,103915.3984375,627.7164916992188,4.67690372467041,26.144569396972656,35.38655471801758,33.48394012451172,13.150136947631836,195.55276489257812,9.114229202270508,28.644384384155273,0.013535496778786182,0.06821063160896301,0.08408472687005997,0.002338598482310772,63.57257080078125,61.49187469482422,9.949767112731934,0.07413236051797867,135.2383575439453,25.668514251708984,40.45600128173828,93.33444213867188,86.68415069580078,75.55049896240234,0.01858120784163475,2.4939000606536865,100.0,100.0,,,,,,,,,,,,,,,,,,,,
